game_id,season,week,home_team,away_team,conference,attendance,stadium_capacity,attendance_rate,home_elo,away_elo,recent_all_win_pct,season_wins,season_losses,season_win_pct,prior_season_win_pct,prior_season_att_rate,conference_game,opponent_ranked,opponent_rank,fcs_opponent,cupcake,marquee_noncon,opponent_away_draw,expected_win_prob,kickoff_time,non_weekend_game,bye_week_before,new_coach,interim_coach,top50_passer,top50_rusher,top50_receiver,temperature,precip_severity,bad_weather,severe_weather,rivalry,national_tv,new_conference,spread,sp_diff,day_of_week,team,season_str
400603861,2015,2,Arkansas,Toledo,SEC,49591.0,80000.0,0.6198875,1792.0,1516.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,1,0.8854561486954203,0.585404569129465,Afternoon,0,0,0,0,0,0,0,75.7,0,0,0,0,0,0,-22.5,11.5,Saturday,Arkansas,2015
400763504,2015,2,Northwestern,Eastern Illinois,Big Ten,29131.0,,,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,1,23,1,1,0,0.8854561486954203,0.5,Afternoon,0,0,0,0,0,0,0,63.0,0,0,0,0,0,0,-24.0,3.4000000000000004,Saturday,Northwestern,2015
400763409,2015,2,Iowa State,Iowa,Big 12,61500.0,61500.0,1.0,1337.0,1566.0,1.0,1,0,1.0,0.5,0.85,0,1,9,0,0,1,0.9296502582804557,0.4284935705324441,Afternoon,0,0,0,0,0,0,0,66.9,0,0,0,1,1,0,3.5,-9.600000000000001,Saturday,Iowa State,2015
400757022,2015,2,California,San Diego State,ACC,50830.0,62467.0,0.813709638689228,1417.0,1506.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,1,0.8854561486954203,0.5307112905000478,Afternoon,0,0,0,0,0,0,0,60.6,0,0,0,0,0,0,-12.5,4.1,Saturday,California,2015
400603868,2015,2,Tennessee,Oklahoma,SEC,102455.0,102455.0,1.0,1670.0,1728.0,1.0,1,0,1.0,0.5,0.85,0,1,17,0,0,1,0.944043614698261,0.4760184150288955,Evening,0,1,0,0,0,0,0,73.4,0,0,0,0,1,0,2.5,-3.1999999999999993,Saturday,Tennessee,2015
400756914,2015,2,NC State,Eastern Kentucky,ACC,57600.0,58000.0,0.993103448275862,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,1,19,1,1,0,0.8854561486954203,0.5,Evening,0,0,0,0,0,0,0,75.9,0,0,0,0,0,0,-31.0,3.4000000000000004,Saturday,NC State,2015
400756913,2015,2,North Carolina,North Carolina A&T,ACC,44000.0,50500.0,0.8712871287128713,1613.0,1565.0,0.0,0,1,0.0,0.5,0.85,0,1,21,1,1,0,0.8854561486954203,0.5,Evening,0,0,0,0,0,0,0,75.9,0,0,0,0,0,0,-35.5,3.4000000000000004,Saturday,North Carolina,2015
400756908,2015,2,Duke,North Carolina Central,ACC,33941.0,40004.0,0.8484401559844016,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Evening,0,0,0,0,0,0,0,75.9,0,0,0,1,0,0,-41.0,3.4000000000000004,Saturday,Duke,2015
400763597,2015,2,SMU,North Texas,ACC,25401.0,32000.0,0.79378125,1132.0,1332.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.5560138905446199,Evening,0,0,0,0,0,0,0,84.0,0,0,0,0,0,0,-6.0,7.5,Saturday,SMU,2015
400603869,2015,2,Texas A&M,Ball State,SEC,104213.0,102733.0,1.0144062764642325,1692.0,1443.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,1,0,0.8854561486954203,0.708477270409738,Evening,0,1,0,0,0,0,0,87.1,0,0,0,0,0,0,-31.0,29.6,Saturday,Texas A&M,2015
400603864,2015,2,Florida,East Carolina,SEC,88034.0,88548.0,0.99419523874057,1730.0,1594.0,1.0,1,0,1.0,0.5,0.85,0,0,0,0,0,1,0.8854561486954203,0.6056348524009999,Evening,0,0,0,0,0,0,0,73.9,0,0,0,0,1,0,-20.5,14.3,Saturday,Florida,2015
400763410,2015,2,Kansas,Memphis,Big 12,37798.0,47000.0,0.8042127659574468,1310.0,1603.0,0.0,0,1,0.0,0.5,0.85,0,0,0,0,0,1,0.8854561486954203,0.29338504632553003,Evening,0,1,0,0,0,0,0,70.0,0,0,0,0,0,0,12.0,-29.3,Saturday,Kansas,2015
400763408,2015,2,Baylor,Lamar,Big 12,44491.0,45140.0,0.9856225077536553,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Evening,0,0,0,0,0,0,0,87.1,0,0,0,0,0,0,-59.0,3.4000000000000004,Saturday,Baylor,2015
400763411,2015,2,Oklahoma State,Central Arkansas,Big 12,56262.0,55509.0,1.0135653677781982,1613.0,1565.0,1.0,1,0,1.0,0.5,0.85,0,0,0,1,1,0,0.8854561486954203,0.5,Evening,0,0,0,0,0,0,0,75.9,0,0,0,0,0,0,-37.5,3.4000000000000004,Saturday,Oklahoma State,2015
400603867,2015,2,South Carolina,Kentucky,SEC,82178.0,80250.0,1.0240249221183801,1646.0,1414.0,1.0,1,0,1.0,0.5,0.85,1,0,0,0,0,0,0.9024853300596772,0.5277215427491645,Evening,0,1,0,0,0,0,0,75.9,0,0,0,0,0,0,-7.0,3.6999999999999997,Saturday,South Carolina,2015
